Geneid	NORMAL_1	RESISTANT_1
7090	468	321
693214	0	0
104548972	0	0
104548973	0	0
55075	590	1211
55323	122	48
54839	208	250
56906	75	31
196993	0	0
79875	714	226
101929196	0	0
101929173	0	0
10002	0	5
4649	580	1357
123228	23	16
196996	8	19
5315	8875	7687
56965	399	809
60677	50	21
3073	1014	2053
80072	11	2
338949	0	0
25820	943	1019
693215	3	30
55889	0	23
646670	1	0
123346	0	0
585	208	1025
83440	563	222
100287559	2	0
4756	451	986
10021	0	2
283677	0	27
27020	1391	352
101241892	18	0
80381	453	158
388135	14	0
101929221	0	0
161514	0	0
100287616	42	0
4016	90	107
9399	58	4
5371	617	1043
342096	0	18
732265	0	0
283731	0	0
57611	4	0
3671	303	2
64220	89	61
80125	1	0
1583	8	0
729739	0	2
8482	158	36
102465530	0	0
84993	275	116
440288	51	0
10620	131	66
1198	362	366
102723750	6	2
80153	392	222
1543	3028	45
1544	0	1
1445	712	175
100616183	0	0
79748	0	0
594855	0	0
25989	371	235
102465531	0	0
10066	863	354
4351	313	366
57184	789	60
9377	349	453
54913	96	3
192683	485	89
60490	62	62
56905	283	221
105376731	0	0
653641	2	0
653643	0	0
54939	257	122
79661	74	194
693216	5	6
4123	575	1274
25942	1002	1018
5780	531	445
10073	144	134
55272	237	78
257364	430	84
1464	155	105
161753	0	5
100128285	2	5
100423035	0	0
92912	706	655
26263	182	223
692224	0	0
145957	94	107
123591	3	18
101929439	1	0
2108	819	1895
7302	0	26
64843	17	8
49855	198	1241
100500855	0	0
5955	750	420
9051	139	67
10099	1540	1016
79834	926	617
81698	0	0
10363	547	301
84894	25	4
253044	0	0
101929478	0	0
645752	1	13
440292	0	2
91450	0	0
23102	1606	556
646892	0	0
10518	54	8
105370945	2	0
3419	471	231
23205	9	45
55466	839	769
80349	331	365
1381	0	0
3658	1000	1100
123688	25	98
5685	990	736
1138	30	40
1136	5	0
1143	1	4
646938	0	0
11173	65	108
100189013	0	0
10933	2705	2359
1512	3588	1827
5923	29	6
729911	0	0
406960	0	0
390616	1	0
23423	516	162
23251	31	42
100189155	0	0
10588	1	0
100528021	0	0
400410	24	29
283687	18	27
597	103	38
54469	840	382
2184	192	490
100996492	8	0
283688	0	0
9915	92	70
101929586	0	0
100847042	0	0
58489	505	180
57214	554	923
693132	0	0
23184	616	392
100616181	0	0
59274	144	8
161502	2	2
3603	822	88
80765	151	57
101929655	3	0
342125	0	6
84206	46	0
101929690	1	0
79631	288	456
283726	0	3
390660	0	0
647042	4	102
100134869	0	0
440295	12	265
102724034	0	0
80154	41	0
642402	3	334
6218	1517	2444
64506	4	0
283692	0	1
8120	0	22
338963	0	0
283693	2	3
100505616	15	2
123722	6	38
677778	0	0
123720	216	508
9455	23	8
83640	60	24
123207	93	66
53339	936	683
100616404	0	0
53346	114	208
50810	377	425
105370929	0	0
646	10	8
6457	2	6
57188	45	62
648809	0	14
440299	0	0
100505679	0	1
440300	0	0
388152	2	0
643707	2	194
103171574	0	0
102724135	0	0
374650	12	1339
388165	10	71
100506874	7	3
54993	115	90
54581	94	22
84942	228	261
4828	23	28
23478	1198	468
9640	577	1362
57538	94	65
9154	2	6
5151	560	1271
642423	0	0
101929479	3	1
100133220	0	136
102465803	0	0
11214	2056	3718
101929679	0	0
64410	74	25
100302121	0	0
100847084	0	0
123624	0	0
101929701	0	0
727915	0	0
102724452	0	0
145978	0	0
4916	70	8
283738	0	0
26589	148	84
64963	130	138
55070	54	111
101929743	0	0
64782	214	53
100302235	0	0
407044	0	0
100616238	0	0
3669	190	26
176	78	10
145864	143	11
4240	954	146
105376732	2	0
11057	3450	810
6017	0	12
55215	262	1571
5428	527	1000
102466983	0	0
100189264	0	0
407051	0	0
254559	33	0
105371031	0	0
51458	18	9
283761	0	0
90381	25	142
374654	37	116
5346	9	14
8800	158	42
56964	0	5
55897	0	0
145873	2	0
290	410	56
10239	5	17
100526783	0	0
100847059	0	0
100846993	0	0
348110	367	6
374655	211	176
100422841	0	0
3418	584	799
10509	1202	1274
10519	638	259
390637	24	24
440307	3	32
51335	859	631
23766	0	4
342132	27	47
8826	4847	5374
64784	509	522
101926895	2	1
101929765	2	0
641	116	256
5045	947	346
2242	329	42
4122	540	421
55898	633	257
374659	66	30
91433	77	19
9055	122	206
100507118	0	0
26276	132	547
101926911	1	0
9899	16	4
105370971	0	0
101926928	0	0
28232	428	127
8128	2	2
104613533	0	0
145858	0	0
100144604	13	0
400451	908	367
728619	1	33
100507217	363	2
1106	1447	6485
100422995	0	0
56963	19	0
105370980	0	0
101927153	1	0
101927129	0	0
101927112	0	0
55784	473	1180
440311	5	11
400456	5	0
145820	22	0
644192	26	0
7026	1010	387
100302258	1	0
100652749	0	0
145946	0	0
101927286	0	20
101927310	0	0
91948	3	27
91947	326	119
101927332	0	0
283777	0	0
104472848	0	0
3480	738	2320
100616432	0	0
145814	2	2
104564224	1	0
23336	879	322
64927	145	118
123355	125	87
7190	12	47
4205	799	726
145748	66	34
196968	2	2
170691	9	75
388182	9	0
102723320	0	0
204219	2	27
441733	131	4
102723335	0	0
55180	159	322
140460	357	72
105369201	6	0
220	2587	493
101927751	1	0
79705	413	407
105371026	0	0
22856	728	895
55829	469	157
6627	167	508
5046	67	69
100507472	0	2
102723394	0	0
80213	369	128
123283	142	264
100128108	1	3
105376734	0	0
101927628	1	0
390648	0	0
390649	0	0
390651	0	0
26682	0	0
100124412	0	0
100422834	0	0
374666	66	526
102465910	0	0
100288486	0	4
100287029	0	2
103504738	3	5
100132169	0	0
51728	92	22
79622	102	22
64285	192	215
4350	175	38
105376746	0	0
8131	139	217
3050	0	0
3042	0	0
3040	26	13916
3039	15	4946
3049	0	0
55692	456	556
83986	534	92
8786	10	4
398	0	0
64714	0	5
8312	131	253
10573	180	60
58986	386	224
100134368	0	2
4833	229	46
26063	0	0
9727	19	4
64493	0	0
6650	117	165
100847028	0	0
100423037	0	0
146325	0	0
283948	12	0
9091	170	82
57799	131	49
117166	0	1
84326	88	6
64717	0	0
84331	17	5
197335	76	249
89941	365	332
9028	0	4
105371184	0	0
10273	82	8
339123	133	82
84219	79	125
146330	9	4
79006	3	2
65990	4	10
124093	18	12
84264	6	6
64428	123	48
10232	57	2
724032	0	0
113000	71	13
63922	35	81
51764	0	2
388199	0	0
64788	53	226
101929387	2	2
30812	0	2
146336	2	2
6755	3	4
390664	0	0
8912	141	265
25823	6	5
64499	115	0
7177	171	0
23430	11	2
7329	699	567
8938	30	72
115939	105	22
84572	270	424
64718	120	119
283951	52	6
105371045	0	0
645811	14	6
1186	503	501
390667	0	0
9894	118	146
9742	303	285
79652	114	38
57585	420	389
90861	1194	251
23162	464	899
100423012	0	0
4832	99	26
65993	100	86
197342	10	32
90864	225	115
10101	110	25
3483	0	17
3029	118	107
81889	214	34
254528	0	2
64735	0	0
64711	0	0
51734	329	47
6123	0	0
4716	157	167
6187	6676	1027
574042	2	36
26784	5	18
735301	2	0
677844	0	0
146310	0	1
10607	159	95
124056	3	1
2671	101	39
9143	6	2
90850	137	107
283869	0	0
9351	114	58
4913	41	23
7249	515	2092
5310	344	1630
100188847	0	0
102465429	0	0
100616258	0	0
100500916	0	0
25837	18	19
100507303	3	1
26788	2	10
84231	658	316
57524	0	10
64223	177	52
283870	5	4
283871	19	22
1877	63	67
1775	2	2
1632	109	103
10921	815	482
100500812	0	0
100126328	1	0
100616241	0	0
21	51	103
650655	0	4
899	123	89
102465459	0	0
80178	3	2
102465460	0	0
729652	0	0
4917	0	2
57465	80	67
527	194	161
51005	52	35
752014	18	0
100422974	0	0
5170	653	229
652276	14	14
645644	33	0
100507321	128	6
54442	268	132
83886	14	22
100128788	0	0
23524	6431	13259
6923	400	99
260429	6	0
360226	2	22
10942	8	4
124220	182	20
124221	0	2
64063	167	208
114984	41	46
84256	215	243
79412	0	0
124222	38	6
9088	13	0
283875	0	0
101929613	0	0
9080	0	0
9074	0	0
51330	54	6
54985	96	9
79228	119	237
146439	102	231
100128770	53	42
64386	127	17
100507419	28	5
9235	469	23
84891	0	0
81854	6	0
7755	39	30
100507458	17	0
7760	80	18
100189173	0	0
100189168	0	0
100189119	1	0
100189335	0	0
100189221	0	0
100189282	0	0
100189209	0	0
100189136	0	0
100189388	0	0
100189281	0	0
100189296	0	0
4992	0	0
100189062	0	0
100189020	0	0
100189270	0	0
26184	0	0
7752	134	32
4210	59	11
283876	9	0
10127	254	193
91151	58	26
7627	134	152
4993	0	0
100463285	0	8
54925	154	57
7727	79	61
146434	140	46
79903	340	193
102465134	0	0
646174	0	0
23059	195	151
197358	295	77
84464	106	535
1773	56	127
10131	508	564
1387	1025	6779
102724927	2	0
115	228	150
6345	19	0
100507501	19	0
105371063	0	0
7023	57	19
84662	4	0
101926896	0	0
51025	0	0
100529144	0	0
79585	0	0
114990	10	0
9093	106	76
57407	46	0
3163	106	4
29965	29	2
342346	0	8
124402	51	3
23295	387	368
102466731	0	0
84309	101	18
124401	37	58
146562	6	6
26048	59	45
124404	0	4
440335	49	85
79641	127	145
84656	1063	527
29855	664	412
5493	1149	976
9717	1	0
51172	84	69
100507589	0	0
146556	67	4
56052	121	238
196483	30	99
54715	0	0
101926950	0	0
102465867	0	0
283953	0	0
79091	76	112
18	1042	409
25880	91	14
5373	322	615
23589	296	29
101929989	0	0
7874	1479	2853
29035	908	516
104355218	0	0
104266959	0	0
2903	0	19
80063	303	938
2013	1146	215
146279	13	4
4682	108	42
780776	36	7
4261	451	803
28955	184	17
23274	258	459
8651	11	0
7142	0	0
58531	0	0
5620	0	0
5619	0	2
100313773	0	0
116028	94	1
400499	33	7
101927131	0	0
9516	2784	2053
8303	520	8
51061	687	667
29066	639	796
400500	0	0
26156	1470	1528
2935	1476	2000
608	147	17
92017	275	1208
101929304	0	0
55313	376	26
100616195	0	0
729993	10	0
2072	203	268
101927311	3	0
101927348	0	0
57496	777	1263
100189086	0	0
574455	0	0
100126355	0	0
5073	58	142
51283	29	10
8399	1	0
105371095	0	0
642778	2	38
100652777	6	6
105376747	0	0
642799	2	23
730013	0	0
23420	121	64
100422960	0	0
101927469	0	0
100500910	0	0
100422870	0	0
100288162	0	0
102466268	0	0
102465461	0	0
9284	10	62
23042	20	161
100302243	0	0
123803	10	9
54700	21	12
100505915	0	9
353511	12	332
102465985	0	0
105369154	0	4
100500852	0	0
100288332	18	20
255027	1	0
89927	23	0
9665	185	8
102465252	0	0
54820	0	0
619553	0	0
4629	276	26
123811	60	2
4363	145	79
368	0	0
408050	29	77
100422886	0	0
100846994	0	0
100422956	0	0
339044	19	45
102466812	0	0
102465908	0	0
102465683	0	0
101059938	10	69
64131	354	40
101059953	8	215
102465684	0	0
105376752	5	238
102466259	0	0
100422836	0	0
103504726	0	0
100423006	0	0
102723728	3	9
103504740	0	0
103504729	0	0
283820	304	754
653190	2	9
6210	3629	3001
23204	3446	857
23049	2588	10792
79905	279	558
102723385	0	0
10229	248	89
162073	1287	65
51760	153	307
728276	0	7
79838	251	506
51573	877	423
9738	406	709
57020	566	611
400506	158	233
124152	123	135
51704	178	25
124274	0	0
2813	0	0
7369	0	0
204474	0	0
54988	17	2
123876	1	0
348158	1	0
116285	14	8
55623	719	206
6296	111	76
112479	166	258
81691	56	28
123879	93	62
57149	243	23
55567	2	27
57146	601	114
7783	0	3
257629	0	0
1428	322	82
400508	0	8
100652781	4	33
23117	38	6043
100190986	2	0
100271836	25	1134
100500917	0	0
387254	4	276
101927814	2	0
51108	854	456
10261	169	133
146183	1	3
730092	52	116
440345	19	1613
7385	1766	726
255762	41	6
730094	171	80
146177	1	10
100288072	2	0
100189032	0	0
29904	546	255
100189291	0	0
55718	260	522
1039	512	174
105371130	6	0
100131998	33	162
641298	86	1143
100132247	133	6165
653786	0	8
9956	3	2
57478	1192	1008
6340	130	154
6338	235	323
91949	202	681
23062	1142	332
124454	238	54
56061	705	165
4706	180	128
79728	180	934
84516	1003	168
5347	96	131
10595	32	719
63928	60	10
5579	655	143
102466247	0	0
10368	0	0
5930	778	1476
400511	0	0
27327	889	2927
115584	0	0
55114	442	389
554206	3	4
102723510	1	0
51451	202	258
100506655	2	0
343	0	6
342357	113	78
9951	11	2
100422923	0	0
162083	0	0
79831	56	29
197370	309	128
400512	1	0
3566	1286	1027
50615	134	8
283888	0	0
2975	654	904
23247	231	798
146395	0	0
23214	1139	1184
388228	19	16
728741	0	87
728689	105	134
102465520	0	0
1201	414	591
55911	209	72
246778	3	0
26471	191	8
112869	113	86
6799	74	94
105371164	10	2
6817	101	338
728734	0	51
8663	363	830
102465907	0	0
100507607	1	56
11273	955	1952
7284	1114	1327
100616256	0	0
25970	503	425
487	5	275
100289092	2	1
79874	149	125
930	154	11
84901	541	281
100616487	3	0
83985	243	141
27040	141	23
653390	29	175
105371162	2	4
440352	15	112
728888	13	1582
552900	37	120
606724	2	1
79008	2	0
100526831	0	0
445329	0	0
388242	0	0
440354	48	494
100847041	0	0
81893	2	4
6693	248	24
23475	86	10
283897	131	8
653808	0	2
3835	257	321
4150	613	1841
112476	27	54
79447	212	68
9961	1541	879
10423	531	162
440356	0	0
26470	171	45
253982	6	12
253980	69	115
124446	627	270
9344	446	537
8479	115	93
283899	244	200
8448	7	9
146378	0	0
83723	0	0
226	4226	4856
5531	558	227
6911	70	25
83719	167	202
79153	35	34
5595	416	182
11151	1384	135
654483	9	13
548593	1	0
100526830	0	2
6818	0	0
613038	0	4
613037	9	1432
595101	33	1146
10421	616	190
26000	362	244
105371169	0	0
29895	0	0
1731	181	52
197407	79	40
105379472	2	0
51333	3	2
79077	193	62
22928	631	86
3683	716	261
100616405	0	0
79724	220	77
65988	122	26
92595	89	32
146542	32	16
146540	88	91
115509	127	37
78994	155	125
64319	413	676
730183	0	2
10847	1252	4436
677813	0	5
100862671	62	16
5261	144	288
90835	3	3
9810	775	343
23361	243	138
9274	73	35
100616231	0	0
101928736	18	1
100313837	0	0
1489	54	26
283932	45	4
54620	103	155
9739	234	452
93129	242	91
80270	142	23
112755	6	0
6810	333	253
79759	32	26
9726	188	175
339105	27	17
79001	251	139
10295	272	174
84148	198	96
5652	72	46
146547	19	2
2521	1202	7349
29108	52	11
100652740	5	0
493829	0	0
260434	0	0
3684	327	27
3687	389	170
3681	6	4
1339	0	0
283933	1	0
79798	62	72
7041	176	31
6524	0	19
64755	435	155
51327	0	2
440359	11	77
100132341	39	2
124411	102	193
10308	363	613
102725101	0	0
105371190	2	1
100289574	0	0
729264	0	10
100507221	0	0
390705	0	0
105369184	0	0
105371191	0	0
102724062	0	0
105371179	0	0
24150	0	0
386757	0	10
105371176	0	0
388255	2	1
105371192	0	0
653550	0	0
102724101	0	0
105369266	0	0
729355	0	0
105379473	0	0
102724127	0	0
105379474	0	0
101929605	0	0
102724207	0	0
104644205	0	0
649159	0	0
102724485	0	0
102724928	0	0
606551	11	1
283914	0	0
146481	0	0
100130700	0	0
400533	0	0
124149	0	0
79801	108	44
55737	2309	3133
23594	32	165
91807	2	0
388272	101	57
84706	125	33
10294	890	615
81831	95	48
101927102	0	0
81533	642	1020
5257	1024	3291
100507534	0	0
101927132	3	0
94160	0	0
85320	6	3
83752	858	1532
100507577	45	8
6477	99	17
9683	843	1389
869	25	0
123970	0	0
101927228	0	0
23090	83	131
255919	191	74
55027	136	188
101927250	0	1
64282	272	256
113	602	135
102465462	0	0
29117	693	1146
85407	108	30
124460	134	2
101927272	3	0
64127	99	52
1540	1211	1359
100422972	0	0
101927313	0	0
101927334	0	0
105371253	0	0
6299	79	56
101927364	0	0
388276	0	0
100505619	0	0
102467079	0	0
27324	329	374
643714	0	0
80205	1057	4894
643802	6	4
102723373	1	0
5934	2034	2317
64400	341	254
23322	93	401
79068	440	780
100505692	1	0
100996338	0	0
79191	36	47
643911	15	0
10265	10	38
79190	1	0
4313	11548	1456
54947	616	431
84290	333	110
6530	6	12
390732	0	0
51716	0	0
1066	56	0
221223	0	0
283856	2	0
2775	71	2
26077	0	0
100500891	0	0
267	730	423
11051	1506	451
55239	372	246
583	519	1414
84560	0	0
4504	0	0
4502	271	54
4500	11	2
4493	105	17
4499	10	0
4498	0	0
4489	3	0
326343	0	0
4490	0	0
4494	21	15
4495	28	0
4496	8	0
644314	0	0
4501	64	26
9688	350	290
406930	0	0
6559	24	10
102466752	0	0
9709	1601	674
1071	19	58
84166	786	1449
221184	226	124
80011	658	811
89970	543	582
23568	612	226
51090	187	20
100189130	0	0
100189089	0	0
6367	214	11
6376	202	27
6361	16	16
57019	365	155
57017	371	565
5432	526	158
55715	191	43
92922	75	8
221188	102	8
9289	1190	2029
222487	97	6
84229	0	2
10300	115	128
3801	352	248
102465463	0	0
388282	1	0
1258	2	12
374739	8	0
57567	134	14
79650	484	273
4324	206	78
29105	163	135
1459	319	683
29070	91	47
221191	0	0
64785	64	44
65009	46	56
79918	116	287
23019	3048	6384
677827	0	55
677830	0	126
55238	242	48
2806	1338	265
644649	2	0
101927580	0	0
729159	0	0
1006	30	65
100302738	0	0
102723550	0	0
1009	1518	172
101927650	2	0
283867	0	0
1003	523	147
100505865	8	0
146227	7	47
101927726	2	0
7084	330	691
51192	24	67
100529251	0	0
113540	13	22
146225	3	33
123920	556	74
146223	716	91
1783	2071	1305
283847	0	8
8883	506	685
766	0	0
57546	182	63
1014	0	0
6236	39	5
51647	192	75
8824	475	224
23491	7	18
283848	64	63
865	748	389
80262	172	189
84752	83	12
8717	66	84
55336	4	8
3299	44	165
8996	80	36
653319	158	34
283849	17	19
1874	534	440
79767	212	161
442901	0	0
26231	14	6
105369155	0	2
29100	179	40
29109	122	127
6553	9	42
25894	37	251
146212	0	35
55282	0	14
51673	39	12
29800	26	21
3291	6	21
9114	725	180
181	0	6
100505942	1	0
79567	435	827
10664	742	788
146206	134	17
65057	82	57
50855	20	6
84080	53	21
388284	11	15
81577	283	56
57610	370	204
55815	23	24
80152	299	237
57215	238	36
10204	354	161
23644	493	445
123904	3	4
5681	386	88
1506	8	41
5699	327	249
3931	47	324
6560	517	650
64180	5	0
64174	134	30
100131303	0	0
55794	135	46
54920	113	117
4775	697	759
80004	591	810
102466194	2	3
23659	191	21
9057	511	202
84138	30	63
54496	222	254
55512	63	15
146198	407	248
1001	279	710
999	2332	5568
79613	173	348
3038	1576	408
54921	954	242
84916	99	314
6645	497	268
27183	577	300
84342	151	411
64146	0	1
51388	288	75
146456	0	24
7014	277	331
80777	1128	210
100302119	0	0
10725	1454	6014
1728	624	621
28987	469	231
11060	583	592
406932	0	0
348174	6	10
283970	194	4749
100422922	0	0
55066	1129	862
400541	0	0
283971	2	2
100506060	11	20
118460	98	6
16	966	1253
11269	176	354
100506083	17	3
55308	371	354
6483	226	25
100873755	0	0
197258	106	116
25839	551	1377
23450	1357	1272
100113402	0	0
692214	0	14
146433	69	0
92154	325	483
55697	398	309
100130894	0	16
7198	0	0
100188985	0	0
100189220	0	0
100189163	0	0
54768	9	6
55783	470	298
794	4	0
100189135	0	0
102723796	0	0
7571	156	260
7567	45	54
10164	1	20
100132529	1	1
6898	0	11
91862	106	85
23035	149	225
100379141	0	0
164	1457	1586
692111	0	14
342371	862	408
55565	53	74
9798	1524	1249
342372	2	38
1723	57	226
3240	6	36
3250	0	41
54957	151	26
9785	571	629
83449	6	137
101927957	6	0
463	726	1958
283902	0	0
388289	2	0
100506172	0	0
100189125	0	0
101928035	0	0
5713	652	607
283922	48	499
440348	0	190
497190	7	1
2734	1917	1647
55159	313	273
197259	286	125
79152	62	174
79726	341	630
84937	199	76
197257	20	17
162239	129	42
440387	0	0
1504	0	1
100506281	0	1
9564	159	150
10428	310	457
124491	350	32
4166	14	8
23563	0	2
79583	70	27
11345	624	211
23536	223	275
3735	1344	1898
54386	686	174
100033411	0	32
105371346	0	0
85445	1	0
101928203	0	0
100616172	0	0
22879	467	270
100130958	4	6
170692	18	32
283927	36	10
57687	44	0
10143	2	0
51741	85	333
4094	949	301
102467146	0	0
101928248	0	0
102724084	0	0
83657	1	24
101928276	0	0
124359	331	167
100996425	0	0
56942	113	76
55839	138	121
23300	868	597
123775	13	31
2653	72	469
114780	2	8
53630	16	55
8139	89	1466
100616150	0	0
80790	849	871
102465840	0	0
102465251	0	0
100129617	0	2
5336	851	293
93517	185	264
3294	1421	282
10200	264	412
101928364	0	0
1012	201	520
102465863	0	0
101928446	0	1
101928417	0	0
100422853	0	0
102724163	2	0
3281	860	321
23417	149	342
